📡通用线路1,#genre#
다 예뻐,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/3dec52e1d0cd35c0d2845a951dcc6f6f.mp4/mp4/transform.mp4
사랑인가봅니다,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/3/26/9c8789ddd1ea47228ba5ae29fbb2d4ca/9e27aa2119c410a71bbc929acc89fc84.mp4/mp4/transform.mp4
그런 사람 또 없습니다,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/43/9c8789ddd1ea47228ba5ae29fbb2d4ca/d46d6c5e65868cec562ef0ea60f80466.mp4/mp4/transform.mp4
나에게 그대만이(송하예),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/6455fdcb0a769412d34828b469904ca0.mp4/mp4/transform.mp4
내 남자친구에게(GFriend),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/63f794cf19c476e5ebff4088b0346f29.mp4/mp4/transform.mp4
내 남자친구에게(에이프릴),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/21/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/c4ce3f8e2f19cb01a7eb7135224de2c6.mp4/mp4/transform.mp4
오마이걸-내 얘길 들어봐,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/0/9c8789ddd1ea47228ba5ae29fbb2d4ca/29c876cc744620bd76094456e37c3c8b.mp4/mp4/transform.mp4
붉은 노을_(수현·수지),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/43/9c8789ddd1ea47228ba5ae29fbb2d4ca/b59b4f8c4f3123281d9b1a94e3279b1a.mp4/mp4/transform.mp4
순정-(김종민),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/8287f0e4571f01b23e9c98b1ff91c82a.mp4/mp4/transform.mp4
샵 - 눈물,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/3/27/9c8789ddd1ea47228ba5ae29fbb2d4ca/10fe93629b72c2fa9dd310a0ab173a5d.mp4/mp4/transform.mp4
거북이 - 빙고,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/53/9c8789ddd1ea47228ba5ae29fbb2d4ca/e28432757e27890d7948b2b3e1af76da.mp4/mp4/transform.mp4
김현정 - 혼자한사랑,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/54/9c8789ddd1ea47228ba5ae29fbb2d4ca/a490245fbe507982c50d79ab2e2be0dd.mp4/mp4/transform.mp4
코요테 - 불꽃,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/17/54/9c8789ddd1ea47228ba5ae29fbb2d4ca/b1e88e6c6fa4e92e656b5ea2185a2dbf.mp4/mp4/transform.mp4
♪ 조항조 영상노래,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/21/15/52/9c8789ddd1ea47228ba5ae29fbb2d4ca/299f320d491a004a81fa546a251ceb45.mp4/mp4/transform.mp4
♪ 오승근 영상노래,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/21/15/52/9c8789ddd1ea47228ba5ae29fbb2d4ca/8eb39dbe0d08c3f00a4f2f7417259e94.mp4/mp4/transform.mp4
♪ 송대관 영상노래,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/7/4/55/9c8789ddd1ea47228ba5ae29fbb2d4ca/7c0a06eaaaa4d53008e5c69ee50456d4.mp4/mp4/transform.mp4
♪ 주현미 영상노래(5곡),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/bdc980cd557c37aaae5797029524dde2.mp4/mp4/transform.mp4
♪ 나훈아 노래모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/32/9c8789ddd1ea47228ba5ae29fbb2d4ca/1668b369be063a59db289bf408c1f79d.mp4/mp4/transform.mp4
♪ 신유 노래모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/30/9c8789ddd1ea47228ba5ae29fbb2d4ca/2ad2045ecd7da6b22d958ecc2dbba37a.mp4/mp4/transform.mp4
♪ 김용임 노래모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/32/9c8789ddd1ea47228ba5ae29fbb2d4ca/c963de1dd56dea6e66c749d74a4beebf.mp4/mp4/transform.mp4
♪ 장윤정 노래모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/29/9c8789ddd1ea47228ba5ae29fbb2d4ca/f6d4d698d72de6ce7f5b089394076f6a.mp4/mp4/transform.mp4
♪ 최진희 노래모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/28/9c8789ddd1ea47228ba5ae29fbb2d4ca/c8d489b96cfb11f22cccac81eabd8081.mp4/mp4/transform.mp4
♪ 홍진영 노래모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/27/9c8789ddd1ea47228ba5ae29fbb2d4ca/3ad99b6e21aaa07e75c7b0abb4b40491.mp4/mp4/transform.mp4
♪ 주현미 노래모음(20곡),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/4/48/9c8789ddd1ea47228ba5ae29fbb2d4ca/9c0abf668fcdff02ba5f8e3b764ba837.mp4/mp4/transform.mp4
♪ 신나는 트로트(1시간),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/45/9c8789ddd1ea47228ba5ae29fbb2d4ca/712eed1155111b6fef13d512217b1fd4.mp4/mp4/transform.mp4
♪ 인생 트로트 모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/42/9c8789ddd1ea47228ba5ae29fbb2d4ca/de24e1489965fb2be098ae22b6cfd7f3.mp4/mp4/transform.mp4
♪ 감성 트로트 모음,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/25/16/34/9c8789ddd1ea47228ba5ae29fbb2d4ca/3daef15b646c482a22632080cf438047.mp4/mp4/transform.mp4

//노래방
반갑습니다(D调),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/23/20/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/6538f6444b53fc374b7faacba99c0929.mp4/mp4/transform.mp4
무조건 - 박상철,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/a62b2715a1ea88e6a37d8016183683a3.mp4/mp4/transform.mp4
모르고 - 나훈아,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/a6e1efec7f1666ba85d86b1a61a543d7.mp4/mp4/transform.mp4
장미꽃 한송이 - 오승근,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/a136602e8fd14d25770c9fe9dc5a4583.mp4/mp4/transform.mp4
꽃나비사랑 - 이상번,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/b566b131d20cc445109aa0aad1732e3e.mp4/mp4/transform.mp4
있을때잘해  오승근,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/823bf5ae7ed184e8db889b73ec80fe4f.mp4/mp4/transform.mp4
자기야 - 박주희,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/b472e75644a0dee4ecdf88a7acf0b064.mp4/mp4/transform.mp4
아리랑낭낭(백난아),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/c06d8f9be19ce787cc7c126f549868bd.mp4/mp4/transform.mp4
낭랑18세(백난아),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/50/acacbb4a1237437aa098e940823c7b91/479bd8c3a59806ba41936b4dbfa296e1.mp4/mp4/transform.mp4
다함께 차차차,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/d821085dcdcbcb76213687880f62d532.mp4/mp4/transform.mp4
환상의 커플,https://basic.jl.smartedu.cn/player//data7/transform/2024/3/13/19/41/9c8789ddd1ea47228ba5ae29fbb2d4ca/2d42dd7dcb4b752543fa43f75523ac64.mp4/mp4/transform.mp4
동반자(태진아),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/58db0ce12edac53d3b3005ac8c0d9b71.mp4/mp4/transform.mp4
오래오래(송대관),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/36/acacbb4a1237437aa098e940823c7b91/287502d69fbacf53b1912dbfdfa91cbd.mp4/mp4/transform.mp4
네박자(송대관),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/47/acacbb4a1237437aa098e940823c7b91/ae50f09456247f9be5dcdda8b9ef6b20.mp4/mp4/transform.mp4
분위기 좋고(송대관),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/50/acacbb4a1237437aa098e940823c7b91/c8dca0b25458c4cdb209c3ac6e540e08.mp4/mp4/transform.mp4
해뜰날(송대관),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/e403de48f072232b549f649bb9330468.mp4/mp4/transform.mp4
차표 한장,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/b7182b89b78d17da72bba49683303f32.mp4/mp4/transform.mp4
님과 함께,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/37/acacbb4a1237437aa098e940823c7b91/04db2870bd8d3bf51ca7c729b28d2774.mp4/mp4/transform.mp4
가라가라 - 캔(CAN) ,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/f1078b44bb075cd03eefc225771cd4c9.mp4/mp4/transform.mp4
빙고 - 거북이,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/3dcf7fedb7af0fb2e7c6d62033b5d13d.mp4/mp4/transform.mp4
흔들린 우정,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/a99a6b9c853cc284335d75b427a19fc0.mp4/mp4/transform.mp4
바다의 왕자,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/7/13/9c8789ddd1ea47228ba5ae29fbb2d4ca/545d553c697bc2ddcc926de4b6504584.mp4/mp4/transform.mp4
순정(코요태),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/199a59ce72d1529c0f69c60e6dbb9048.mp4/mp4/transform.mp4
불꽃(코요태),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/51/acacbb4a1237437aa098e940823c7b91/534152c905cd13ff6897749c924bbccf.mp4/mp4/transform.mp4
붉은 노을(이문세),https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/7/13/9c8789ddd1ea47228ba5ae29fbb2d4ca/84942eaf471fe54012d6bb2e39c797c2.mp4/mp4/transform.mp4
내 남자친구에게 - 핑클,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/c02a200fb9af01ae37ce82e0fe49976f.mp4/mp4/transform.mp4
아리아리 - 이정현,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/01c639b07458dcdd93f9a28ace3e53a5.mp4/mp4/transform.mp4
와_이정현,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/c7b5e42b6c31ddba8ac49921721ca54f.mp4/mp4/transform.mp4
바꿔_이정현,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/173bd588610c9dc6935201209466f3a1.mp4/mp4/transform.mp4
남행열차,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/50/acacbb4a1237437aa098e940823c7b91/3405a66490ff4a172d1b19d9554f2941.mp4/mp4/transform.mp4
당돌한 여자(서주경),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/38/acacbb4a1237437aa098e940823c7b91/c51c75afe525532aab12e7e73408ba6f.mp4/mp4/transform.mp4
요즘여자남자  현숙,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/24/9c8789ddd1ea47228ba5ae29fbb2d4ca/451f137877ea133e3efc3cf814d02da1.mp4/mp4/transform.mp4
월화수목금토일  현숙,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/24/9c8789ddd1ea47228ba5ae29fbb2d4ca/ad192eaab5c51bd7f461e899621fe3b9.mp4/mp4/transform.mp4
강남멋장이 - 문희옥,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/fa72c3d40dd32be352a646c4528da04a.mp4/mp4/transform.mp4
사랑의 거리 - 문희옥,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/a48f092142aec130a3865fe8eedd1278.mp4/mp4/transform.mp4
그대없이는 못살아,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/24/9c8789ddd1ea47228ba5ae29fbb2d4ca/05a292b9ccce6ed591218b732ede6c26.mp4/mp4/transform.mp4
찬찬찬,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/37/acacbb4a1237437aa098e940823c7b91/662cb0b7a999aa2385b7253bb9cfac85.mp4/mp4/transform.mp4
누이(설운도),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/38/acacbb4a1237437aa098e940823c7b91/45332e4e921780406b95da84d7045300.mp4/mp4/transform.mp4
여자여자여자,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/23/49/acacbb4a1237437aa098e940823c7b91/a861521701fc2a52fb3dee0c73b620eb.mp4/mp4/transform.mp4
남자여(현지),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/49/acacbb4a1237437aa098e940823c7b91/2b2944c00b4f6efa69fd25e4d4ae7c7d.mp4/mp4/transform.mp4
얄미운 사람,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/37/acacbb4a1237437aa098e940823c7b91/ad83ec5dc52ba73cb535d0187da49e80.mp4/mp4/transform.mp4
둥지(남진),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/38/acacbb4a1237437aa098e940823c7b91/7701137c45b52e9fa0eb983652c91727.mp4/mp4/transform.mp4
땡벌(강진),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/38/acacbb4a1237437aa098e940823c7b91/4f317b52410bc80660dff2b8e17353d5.mp4/mp4/transform.mp4
당신이 좋아,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/cbcad58a598904de42d5c26f320a981f.mp4/mp4/transform.mp4
좋아좋아,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/22c4ca654f084b08751f1e9e2a446cc1.mp4/mp4/transform.mp4
친구에서 애인으로,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/45/acacbb4a1237437aa098e940823c7b91/751de0ca96b7ff1fd5f720b6bd3a2138.mp4/mp4/transform.mp4
앉으나 서나 당신 생각,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/30/acacbb4a1237437aa098e940823c7b91/4a06d3d1139a8071f82c24c73ebba011.mp4/mp4/transform.mp4
싫다싫어,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/119efb23e12612b7cff80771d681bccd.mp4/mp4/transform.mp4
봉선화연정,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/9174ceb5c34d22572d05374566233f4b.mp4/mp4/transform.mp4
머나먼 고향,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/44/acacbb4a1237437aa098e940823c7b91/0c41f2539db91a7938b21e709db9f55a.mp4/mp4/transform.mp4
내 나이가 어때서(오승근),https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/24/acacbb4a1237437aa098e940823c7b91/639112a45452d8e1bbb267f9007fe20c.mp4/mp4/transform.mp4
사랑은 아무나 하나,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/24/acacbb4a1237437aa098e940823c7b91/b67255d5cfdeeebe736a6de5e2ac2ca3.mp4/mp4/transform.mp4
사랑해서 미안해,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/24/acacbb4a1237437aa098e940823c7b91/1d33941913cb0a8640a14726414bad63.mp4/mp4/transform.mp4
내 사랑 그대여,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/24/acacbb4a1237437aa098e940823c7b91/c979014c97e1c79ff1d54731688056a0.mp4/mp4/transform.mp4
산다는건,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/24/acacbb4a1237437aa098e940823c7b91/3602f9e689900822dfec1ab3710e50a0.mp4/mp4/transform.mp4
사랑의 배터리,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/24/acacbb4a1237437aa098e940823c7b91/904c2b96ac389f66f92cd12f5368e7d9.mp4/mp4/transform.mp4
진이,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/57/9c8789ddd1ea47228ba5ae29fbb2d4ca/5eed1d1f960f4c8dcb434a51ed302ce9.mp4/mp4/transform.mp4
첨이야,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/57/9c8789ddd1ea47228ba5ae29fbb2d4ca/11d39dfccb207bd9523ed996f7b063ae.mp4/mp4/transform.mp4
공작새,https://basic.jl.smartedu.cn/player//data7/transform/2025/3/5/10/57/9c8789ddd1ea47228ba5ae29fbb2d4ca/7805f6b904c66c33567212579bb6dcc3.mp4/mp4/transform.mp4
어머나(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/36/acacbb4a1237437aa098e940823c7b91/6beb8ca0f76269888fc22a68ddf1a6de.mp4/mp4/transform.mp4
꽃(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/51/acacbb4a1237437aa098e940823c7b91/dcf0a9bec0c5438b5e6b388de27128a5.mp4/mp4/transform.mp4
콩깍지,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/45/acacbb4a1237437aa098e940823c7b91/01e387d626624b6668d48cf2d57793b3.mp4/mp4/transform.mp4
이따이따요(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/38/acacbb4a1237437aa098e940823c7b91/c70c483a7c2b98ee479fd8b541fba9bd.mp4/mp4/transform.mp4
살만합니다(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/bbeea9988e1e5093b31bfe94ecb27118.mp4/mp4/transform.mp4
첫사랑(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/a3b1f42578ac81751cef4d52344952ff.mp4/mp4/transform.mp4
초혼(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/a90f8271491ccf3ec00e3695598e8c2d.mp4/mp4/transform.mp4
올래(장윤정),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/33547b94b4cbbde11a2744d1b2267789.mp4/mp4/transform.mp4
또 만났네요,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/51/acacbb4a1237437aa098e940823c7b91/ca5799a7e76c210e5303f557b044f307.mp4/mp4/transform.mp4
신사동 그사람,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/50/acacbb4a1237437aa098e940823c7b91/9151c70a656ec7d1b7e3e88d2c161443.mp4/mp4/transform.mp4
러브레터,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/51/acacbb4a1237437aa098e940823c7b91/99900af27a8c1957e7b13cc9c1bcc352.mp4/mp4/transform.mp4
눈물의 부르스,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/49/acacbb4a1237437aa098e940823c7b91/2cc68524fc31009ed9a38a6a4a052155.mp4/mp4/transform.mp4
길면3년 짧으면1년,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/50/acacbb4a1237437aa098e940823c7b91/f0ee731ead56439c3bc95b8fa6d67409.mp4/mp4/transform.mp4
울면서 후회하네,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/f760c272840843ebef6cbccbb583df20.mp4/mp4/transform.mp4
시계바늘(신유),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/1dd9f361ab0bb19bda781ec4b786bdd3.mp4/mp4/transform.mp4
일소일노(신유),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/5e0d0143597e8356bd9679ace895087b.mp4/mp4/transform.mp4
잠자는 공주(신유),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/44/acacbb4a1237437aa098e940823c7b91/a2ce48268f781b85578c5b726e2c45f9.mp4/mp4/transform.mp4
사랑한다사랑해,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/d6c665fde26e107f9ae719ee4d04e8bd.mp4/mp4/transform.mp4
사랑인가 봅니다,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/47/acacbb4a1237437aa098e940823c7b91/2b64263f26566339f57d87bdac1ad534.mp4/mp4/transform.mp4
사랑찾아 인생찾아,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/39df9188532d74b3752ff46a2c993307.mp4/mp4/transform.mp4
만약에(조항조),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/1a9e7209f3707a4d0cf7361ccb2c4c46.mp4/mp4/transform.mp4
섬마을 선생님,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/36/acacbb4a1237437aa098e940823c7b91/91cce0deca49e58e57b3ee04ea50cf72.mp4/mp4/transform.mp4
늘 고마운 사람(박승화),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/862a2e26e52c36c903a9f665da50e09b.mp4/mp4/transform.mp4
너만을 사랑했다,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/60b17c58ae305e46dcf9a71c455a0d06.mp4/mp4/transform.mp4
재회(설운도),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/15/5/52/acacbb4a1237437aa098e940823c7b91/95b3788cae9aef981e87a5da1e6844a4.mp4/mp4/transform.mp4
장모님,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/92ef5fa6a71edc40e083acb677afdf4b.mp4/mp4/transform.mp4
영영 - 나훈아,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/7ad356e80c4a9e25b02f79cc0dd27c26.mp4/mp4/transform.mp4
사나이 눈물 - 조항조,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/0e6325155af610aadc96da075c1c1f39.mp4/mp4/transform.mp4
원점 - 설운도,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/f37cfaaad94d6b5e8a9d08fef880f4d9.mp4/mp4/transform.mp4
물방아 도는 내력,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/51/acacbb4a1237437aa098e940823c7b91/7720c7b310bef988fd5cda7bc04b62c7.mp4/mp4/transform.mp4
술한잔해요(女),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/22/46/acacbb4a1237437aa098e940823c7b91/e2ac80ba6e63a7447e9e6882a0e7c298.mp4/mp4/transform.mp4
술한잔해요(男),https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/26/9c8789ddd1ea47228ba5ae29fbb2d4ca/7feba658a2c07ba866fe80ea5d6cd6e0.mp4/mp4/transform.mp4
바위섬 - 김원중,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/9/9c8789ddd1ea47228ba5ae29fbb2d4ca/2dee2c7cf8dd09c170ff4c3db2f0bba5.mp4/mp4/transform.mp4
나에게그대만이 - 유해준,https://basic.jl.smartedu.cn/player//data7/transform/2024/2/19/4/25/9c8789ddd1ea47228ba5ae29fbb2d4ca/7b15310f4c27ae3b4836900d8250ee44.mp4/mp4/transform.mp4
사랑(나훈아),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/2e838bd5302bb205f33a11fcca2a57d9.mp4/mp4/transform.mp4
갈무리,https://basic.jl.smartedu.cn/player//data7/transform/2025/2/6/7/39/acacbb4a1237437aa098e940823c7b91/85de3a27802e0711748e34c1a1fccc2a.mp4/mp4/transform.mp4
무시로,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/23/55/acacbb4a1237437aa098e940823c7b91/39dcb846088fd7a1f2ef20cdc653678a.mp4/mp4/transform.mp4
바램 - 임영웅 ,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/19/35/9c8789ddd1ea47228ba5ae29fbb2d4ca/17c6146a0f76edcbb017e7f8e1506c84.mp4/mp4/transform.mp4
가버린 당신,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/22/9c8789ddd1ea47228ba5ae29fbb2d4ca/b03307a4114bb81ddf61ee2199e15711.mp4/mp4/transform.mp4
혼자가 아닌 나(女),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/23/51/acacbb4a1237437aa098e940823c7b91/fbff8f410c9acc881280c0dbd8b52f44.mp4/mp4/transform.mp4
혼자가 아닌 나(男),https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/23/51/acacbb4a1237437aa098e940823c7b91/022f1686ef55cd370a82ac3d14c1428b.mp4/mp4/transform.mp4
벌써일년 - WAX ,https://basic.jl.smartedu.cn/player//data7/transform/2024/1/28/18/10/9c8789ddd1ea47228ba5ae29fbb2d4ca/76d7bdab72fabf2fc118a03cdea88cf0.mp4/mp4/transform.mp4
흔적,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/8/38/acacbb4a1237437aa098e940823c7b91/7a3ffe73ee991ac928786c4541aca6c8.mp4/mp4/transform.mp4
사랑으로,https://basic.jl.smartedu.cn/player//data7/transform/2025/1/2/23/49/acacbb4a1237437aa098e940823c7b91/fee8ad921f48739acb4bb8a48f0551a5.mp4/mp4/transform.mp4
사랑과 우정사이(피),https://basic.jl.smartedu.cn/player//data7/transform/2024/1/24/22/23/9c8789ddd1ea47228ba5ae29fbb2d4ca/05f823fd41fb1817ada2c7842f958f8d.mp4/mp4/transform.mp4
